instance_name;beta;h;max_time;seed;ML_used;makespan;makespan_bb
t_j200_m20.txt;0.1;0.75;60;12345;False;11577;11725.632500000002
t_j200_m20.txt;0.1;0.75;60;435451;False;11592;11738.387499999993
t_j200_m20.txt;0.1;0.75;60;54268;False;11577;11757.852499999995
t_j200_m20.txt;0.1;0.75;60;68813;False;11580;11733.984999999999
t_j200_m20.txt;0.1;0.75;60;368387;False;11572;11726.764999999998
t_j200_m20.txt;0.1;0.75;60;687619;False;11603;11731.272500000003
t_j200_m20.txt;0.1;0.75;60;354135;False;11572;11729.304999999997
t_j200_m20.txt;0.1;0.75;60;839113;False;11610;11805.674999999997
t_j200_m20.txt;0.1;0.75;60;123452;False;11535;11689.429999999997
t_j200_m20.txt;0.1;0.75;60;4354512;False;11575;11733.450000000003
t_j200_m20.txt;0.1;0.75;60;542682;False;11614;11755.550000000001
t_j200_m20.txt;0.1;0.75;60;688132;False;11598;11732.850000000008
t_j200_m20.txt;0.1;0.75;60;3683872;False;11587;11716.259999999995
t_j200_m20.txt;0.1;0.75;60;6876192;False;11571;11724.694999999996
t_j200_m20.txt;0.1;0.75;60;3541352;False;11596;11756.4025
t_j200_m20.txt;0.1;0.75;60;8391132;False;11580;11717.179999999997
t_j200_m20.txt;0.2;0.75;60;12345;False;11605;11758.250000000004
t_j200_m20.txt;0.2;0.75;60;435451;False;11584;11732.714999999998
t_j200_m20.txt;0.2;0.75;60;54268;False;11604;11731.597499999998
t_j200_m20.txt;0.2;0.75;60;68813;False;11572;11750.115
t_j200_m20.txt;0.2;0.75;60;368387;False;11598;11746.055
t_j200_m20.txt;0.2;0.75;60;687619;False;11565;11710.947500000004
t_j200_m20.txt;0.2;0.75;60;354135;False;11546;11683.785000000002
t_j200_m20.txt;0.2;0.75;60;839113;False;11567;11710.129999999997
t_j200_m20.txt;0.2;0.75;60;123452;False;11597;11750.0275
t_j200_m20.txt;0.2;0.75;60;4354512;False;11576;11727.4625
t_j200_m20.txt;0.2;0.75;60;542682;False;11567;11698.237499999994
t_j200_m20.txt;0.2;0.75;60;688132;False;11608;11789.987499999997
t_j200_m20.txt;0.2;0.75;60;3683872;False;11575;11711.922500000002
t_j200_m20.txt;0.2;0.75;60;6876192;False;11574;11761.230000000001
t_j200_m20.txt;0.2;0.75;60;3541352;False;11601;11792.145000000002
t_j200_m20.txt;0.2;0.75;60;8391132;False;11555;11664.955
