instance_name;beta;h;max_time;seed;ML_used;makespan;makespan_bb
t_j20_m5.txt;0.9;0.75;60;368387;6;1278;1309.335
t_j20_m5.txt;0.9;0.75;60;368387;10;1280;1309.335
t_j20_m10.txt;0.1;0.75;60;12345;6;1595;1615.5949999999998
t_j20_m10.txt;0.1;0.75;60;12345;10;1601;1631.3075
t_j20_m10.txt;0.1;0.75;60;435451;6;1592;1614.0199999999998
t_j20_m10.txt;0.1;0.75;60;435451;10;1591;1614.6074999999998
t_j20_m10.txt;0.1;0.75;60;56162;6;1592;1605.2749999999999
t_j20_m10.txt;0.1;0.75;60;56162;10;1592;1605.2749999999999
t_j20_m10.txt;0.1;0.75;60;68813;6;1593;1648.2124999999996
t_j20_m10.txt;0.1;0.75;60;68813;10;1587;1617.4575
t_j20_m10.txt;0.1;0.75;60;368387;6;1597;1618.53
t_j20_m10.txt;0.1;0.75;60;368387;10;1600;1612.225
t_j20_m10.txt;0.2;0.75;60;12345;6;1600;1619.6799999999998
t_j20_m10.txt;0.2;0.75;60;12345;10;1598;1621.9249999999997
t_j20_m10.txt;0.2;0.75;60;435451;6;1591;1611.55
t_j20_m10.txt;0.2;0.75;60;435451;10;1591;1608.3999999999999
t_j20_m10.txt;0.2;0.75;60;56162;6;1589;1624.8725000000002
t_j20_m10.txt;0.2;0.75;60;56162;10;1591;1605.82
t_j20_m10.txt;0.2;0.75;60;68813;6;1596;1621.7774999999997
t_j20_m10.txt;0.2;0.75;60;68813;10;1588;1604.1549999999997
t_j20_m10.txt;0.2;0.75;60;368387;6;1597;1618.53
t_j20_m10.txt;0.2;0.75;60;368387;10;1603;1617.3249999999998
t_j20_m10.txt;0.3;0.75;60;12345;6;1591;1635.8824999999997
t_j20_m10.txt;0.3;0.75;60;12345;10;1597;1615.0524999999998
t_j20_m10.txt;0.3;0.75;60;435451;6;1597;1618.4049999999997
t_j20_m10.txt;0.3;0.75;60;435451;10;1591;1606.2699999999998
t_j20_m10.txt;0.3;0.75;60;56162;6;1600;1651.6999999999998
t_j20_m10.txt;0.3;0.75;60;56162;10;1597;1615.0524999999998
t_j20_m10.txt;0.3;0.75;60;68813;6;1603;1652.4775000000002
t_j20_m10.txt;0.3;0.75;60;68813;10;1598;1619.7499999999998
t_j20_m10.txt;0.3;0.75;60;368387;6;1597;1637.9625
t_j20_m10.txt;0.3;0.75;60;368387;10;1593;1623.8075
t_j20_m10.txt;0.4;0.75;60;12345;6;1598;1613.62
t_j20_m10.txt;0.4;0.75;60;12345;10;1591;1605.82
t_j20_m10.txt;0.4;0.75;60;435451;6;1583;1617.605
t_j20_m10.txt;0.4;0.75;60;435451;10;1601;1621.5949999999998
t_j20_m10.txt;0.4;0.75;60;56162;6;1602;1621.0425
t_j20_m10.txt;0.4;0.75;60;56162;10;1608;1624.95
t_j20_m10.txt;0.4;0.75;60;68813;6;1598;1651.6999999999998
t_j20_m10.txt;0.4;0.75;60;68813;10;1593;1615.9074999999998
t_j20_m10.txt;0.4;0.75;60;368387;6;1601;1658.9
t_j20_m10.txt;0.4;0.75;60;368387;10;1591;1605.82
t_j20_m10.txt;0.5;0.75;60;12345;6;1607;1639.225
t_j20_m10.txt;0.5;0.75;60;12345;10;1594;1606.57
t_j20_m10.txt;0.5;0.75;60;435451;6;1604;1639.225
t_j20_m10.txt;0.5;0.75;60;435451;10;1597;1619.755
t_j20_m10.txt;0.5;0.75;60;56162;6;1591;1606.2699999999998
t_j20_m10.txt;0.5;0.75;60;56162;10;1591;1606.2699999999998
t_j20_m10.txt;0.5;0.75;60;68813;6;1601;1651.6999999999998
t_j20_m10.txt;0.5;0.75;60;68813;10;1591;1606.2699999999998
t_j20_m10.txt;0.5;0.75;60;368387;6;1606;1621.58
t_j20_m10.txt;0.5;0.75;60;368387;10;1591;1610.6049999999998
t_j20_m10.txt;0.6;0.75;60;12345;6;1607;1632.3799999999999
t_j20_m10.txt;0.6;0.75;60;12345;10;1605;1625.8874999999998
t_j20_m10.txt;0.6;0.75;60;435451;6;1607;1632.3799999999999
t_j20_m10.txt;0.6;0.75;60;435451;10;1600;1622.1974999999998
t_j20_m10.txt;0.6;0.75;60;56162;6;1599;1626.7425
t_j20_m10.txt;0.6;0.75;60;56162;10;1601;1621.5949999999998
t_j20_m10.txt;0.6;0.75;60;68813;6;1613;1641.8425
t_j20_m10.txt;0.6;0.75;60;68813;10;1591;1605.82
t_j20_m10.txt;0.6;0.75;60;368387;6;1613;1646.8425
t_j20_m10.txt;0.6;0.75;60;368387;10;1604;1621.2499999999998
t_j20_m10.txt;0.7;0.75;60;12345;6;1607;1632.3799999999999
t_j20_m10.txt;0.7;0.75;60;12345;10;1616;1633.7224999999999
t_j20_m10.txt;0.7;0.75;60;435451;6;1607;1632.3799999999999
t_j20_m10.txt;0.7;0.75;60;435451;10;1607;1632.3799999999999
t_j20_m10.txt;0.7;0.75;60;56162;6;1607;1631.7924999999998
t_j20_m10.txt;0.7;0.75;60;56162;10;1608;1640.13
t_j20_m10.txt;0.7;0.75;60;68813;6;1607;1631.7924999999998
t_j20_m10.txt;0.7;0.75;60;68813;10;1591;1606.2699999999998
t_j20_m10.txt;0.7;0.75;60;368387;6;1615;1638.7224999999999
t_j20_m10.txt;0.7;0.75;60;368387;10;1591;1608.1074999999998
t_j20_m10.txt;0.8;0.75;60;12345;6;1617;1648.2574999999997
t_j20_m10.txt;0.8;0.75;60;12345;10;1618;1636.275
t_j20_m10.txt;0.8;0.75;60;435451;6;1607;1624.1449999999998
t_j20_m10.txt;0.8;0.75;60;435451;10;1610;1635.5725000000002
t_j20_m10.txt;0.8;0.75;60;56162;6;1616;1633.7224999999999
t_j20_m10.txt;0.8;0.75;60;56162;10;1618;1636.2625
