instance_name;beta;h;max_time;seed;ML_used;makespan;makespan_bb
t_j50_m10.txt;0.4;0.75;60;68813;10;3097;3127.5725
t_j50_m10.txt;0.4;0.75;60;368387;6;3094;3123.7949999999996
t_j50_m10.txt;0.4;0.75;60;368387;10;3106;3135.525
t_j50_m10.txt;0.4;0.75;60;687619;6;3089;3148.6400000000003
t_j50_m10.txt;0.4;0.75;60;687619;10;3101;3120.59
t_j50_m10.txt;0.4;0.75;60;354135;6;3095;3122.6524999999997
t_j50_m10.txt;0.4;0.75;60;354135;10;3094;3125.3424999999997
t_j50_m10.txt;0.4;0.75;60;839113;6;3082;3118.6675
t_j50_m10.txt;0.4;0.75;60;839113;10;3090;3118.7399999999993
t_j50_m10.txt;0.4;0.75;60;123452;6;3091;3116.1650000000004
t_j50_m10.txt;0.4;0.75;60;123452;10;3091;3134.0650000000005
t_j50_m10.txt;0.4;0.75;60;4354512;6;3084;3118.9874999999997
t_j50_m10.txt;0.4;0.75;60;4354512;10;3089;3125.7875
t_j50_m20.txt;0.4;0.75;60;12345;6;4002;4051.8125000000005
t_j50_m20.txt;0.4;0.75;60;12345;10;4033;4053.445
t_j50_m20.txt;0.4;0.75;60;435451;6;3996;4040.5975000000008
t_j50_m20.txt;0.4;0.75;60;435451;10;4015;4044.715
t_j50_m20.txt;0.4;0.75;60;56162;6;4004;4056.9075000000007
t_j50_m20.txt;0.4;0.75;60;56162;10;4013;4057.9225
t_j50_m20.txt;0.4;0.75;60;68813;6;4021;4071.7574999999997
t_j50_m20.txt;0.4;0.75;60;68813;10;4011;4041.5549999999994
t_j50_m20.txt;0.4;0.75;60;368387;6;3999;4059.6024999999995
t_j50_m20.txt;0.4;0.75;60;368387;10;4023;4061.985
t_j50_m20.txt;0.4;0.75;60;687619;6;4001;4048.825
t_j50_m20.txt;0.4;0.75;60;687619;10;4014;4054.7049999999995
t_j50_m20.txt;0.4;0.75;60;354135;6;3963;4041.68
t_j50_m20.txt;0.4;0.75;60;354135;10;4031;4058.4650000000006
t_j50_m20.txt;0.4;0.75;60;839113;6;4003;4082.2650000000003
t_j50_m20.txt;0.4;0.75;60;839113;10;4030;4074.8800000000006
t_j50_m20.txt;0.4;0.75;60;123452;6;4001;4032.7025000000003
t_j50_m20.txt;0.4;0.75;60;123452;10;4019;4055.6150000000002
t_j50_m20.txt;0.4;0.75;60;4354512;6;4001;4044.4500000000003
t_j50_m20.txt;0.4;0.75;60;4354512;10;4021;4049.8599999999997
t_j100_m5.txt;0.4;0.75;180;12345;6;5493;5585.459999999999
t_j100_m5.txt;0.4;0.75;180;12345;10;5502;5562.1849999999995
t_j100_m5.txt;0.4;0.75;180;435451;6;5493;5587.3724999999995
t_j100_m5.txt;0.4;0.75;180;435451;10;5495;5551.985
t_j100_m5.txt;0.4;0.75;180;56162;6;5495;5594.209999999999
t_j100_m5.txt;0.4;0.75;180;56162;10;5495;5561.8475
t_j100_m5.txt;0.4;0.75;180;68813;6;5493;5586.697499999998
t_j100_m5.txt;0.4;0.75;180;68813;10;5494;5551.222499999999
t_j100_m5.txt;0.4;0.75;180;368387;6;5493;5595.772499999998
t_j100_m5.txt;0.4;0.75;180;368387;10;5497;5557.6849999999995
t_j100_m5.txt;0.4;0.75;180;687619;6;5493;5587.634999999998
t_j100_m5.txt;0.4;0.75;180;687619;10;5497;5559.059999999998
t_j100_m5.txt;0.4;0.75;180;354135;6;5493;5588.009999999998
t_j100_m5.txt;0.4;0.75;180;354135;10;5499;5554.027499999999
t_j100_m5.txt;0.4;0.75;180;839113;6;5495;5581.197499999999
t_j100_m5.txt;0.4;0.75;180;839113;10;5495;5550.334999999998
t_j100_m5.txt;0.4;0.75;180;123452;6;5495;5591.359999999998
t_j100_m5.txt;0.4;0.75;180;123452;10;5499;5560.7975
t_j100_m5.txt;0.4;0.75;180;4354512;6;5495;5582.509999999999
t_j100_m5.txt;0.4;0.75;180;4354512;10;5495;5550.3724999999995
t_j100_m10.txt;0.4;0.75;180;12345;6;5802;5860.524999999999
t_j100_m10.txt;0.4;0.75;180;12345;10;5808;5867.775
t_j100_m10.txt;0.4;0.75;180;435451;6;5800;5880.1175
t_j100_m10.txt;0.4;0.75;180;435451;10;5832;5896.2
t_j100_m10.txt;0.4;0.75;180;56162;6;5805;5856.675
t_j100_m10.txt;0.4;0.75;180;56162;10;5801;5850.445000000001
t_j100_m10.txt;0.4;0.75;180;68813;6;5797;5861.635
t_j100_m10.txt;0.4;0.75;180;68813;10;5815;5869.552500000001
t_j100_m10.txt;0.4;0.75;180;368387;6;5808;5893.0725
t_j100_m10.txt;0.4;0.75;180;368387;10;5822;5882.247499999999
t_j100_m10.txt;0.4;0.75;180;687619;6;5808;5916.705000000001
t_j100_m10.txt;0.4;0.75;180;687619;10;5821;5876.579999999999
t_j100_m10.txt;0.4;0.75;180;354135;6;5793;5854.5599999999995
t_j100_m10.txt;0.4;0.75;180;354135;10;5824;5875.052500000002
t_j100_m10.txt;0.4;0.75;180;839113;6;5817;5889.544999999999
t_j100_m10.txt;0.4;0.75;180;839113;10;5807;5877.3025
t_j100_m10.txt;0.4;0.75;180;123452;6;5815;5877.407499999998
t_j100_m10.txt;0.4;0.75;180;123452;10;5817;5868.8324999999995
t_j100_m10.txt;0.4;0.75;180;4354512;6;5810;5876.47
t_j100_m10.txt;0.4;0.75;180;4354512;10;5823;5869.1475
