instance_name;beta;h;max_time;seed;ML_used;makespan;makespan_bb
t_j20_m5.txt;0.2;0.75;60;12345;True;1282;1300.2475
t_j20_m5.txt;0.2;0.75;60;12345;False;1278;1310.535
t_j20_m5.txt;0.2;0.75;60;435451;True;1283;1297.3474999999999
t_j20_m5.txt;0.2;0.75;60;435451;False;1278;1307.6850000000002
t_j20_m5.txt;0.2;0.75;60;54268;True;1297;1302.7975000000001
t_j20_m5.txt;0.2;0.75;60;54268;False;1278;1312.56
t_j20_m5.txt;0.2;0.75;60;68813;True;1289;1302.3975000000003
t_j20_m5.txt;0.2;0.75;60;68813;False;1278;1305.66
t_j20_m5.txt;0.2;1;60;12345;True;1284;1303.13
t_j20_m5.txt;0.2;1;60;12345;False;1278;1323.38
t_j20_m5.txt;0.2;1;60;435451;True;1278;1298.8799999999999
t_j20_m5.txt;0.2;1;60;435451;False;1278;1319.5800000000002
t_j20_m5.txt;0.2;1;60;54268;True;1297;1305.03
t_j20_m5.txt;0.2;1;60;54268;False;1278;1323.63
t_j20_m5.txt;0.2;1;60;68813;True;1297;1304.73
t_j20_m5.txt;0.2;1;60;68813;False;1278;1316.88
t_j20_m5.txt;0.2;1.5;60;12345;True;1297;1311.295
t_j20_m5.txt;0.2;1.5;60;12345;False;1278;1349.07
t_j20_m5.txt;0.2;1.5;60;435451;True;1297;1307.245
t_j20_m5.txt;0.2;1.5;60;435451;False;1278;1343.37
t_j20_m5.txt;0.2;1.5;60;54268;True;1297;1307.245
t_j20_m5.txt;0.2;1.5;60;54268;False;1278;1349.445
t_j20_m5.txt;0.2;1.5;60;68813;True;1297;1308.595
t_j20_m5.txt;0.2;1.5;60;68813;False;1278;1339.32
t_j20_m5.txt;0.3;0.75;60;12345;True;1290;1303.46
t_j20_m5.txt;0.3;0.75;60;12345;False;1278;1313.1225
t_j20_m5.txt;0.3;0.75;60;435451;True;1278;1292.3474999999999
t_j20_m5.txt;0.3;0.75;60;435451;False;1278;1311.285
t_j20_m5.txt;0.3;0.75;60;54268;True;1289;1302.6225000000002
t_j20_m5.txt;0.3;0.75;60;54268;False;1278;1310.7600000000002
t_j20_m5.txt;0.3;0.75;60;68813;True;1287;1302.0974999999999
t_j20_m5.txt;0.3;0.75;60;68813;False;1278;1305.3225
t_j20_m5.txt;0.3;1;60;12345;True;1297;1305.43
t_j20_m5.txt;0.3;1;60;12345;False;1278;1326.8300000000002
t_j20_m5.txt;0.3;1;60;435451;True;1278;1297.13
t_j20_m5.txt;0.3;1;60;435451;False;1278;1327.48
t_j20_m5.txt;0.3;1;60;54268;True;1297;1306.48
t_j20_m5.txt;0.3;1;60;54268;False;1278;1323.68
t_j20_m5.txt;0.3;1;60;68813;True;1297;1305.23
t_j20_m5.txt;0.3;1;60;68813;False;1278;1316.43
t_j20_m5.txt;0.3;1.5;60;12345;True;1297;1308.595
t_j20_m5.txt;0.3;1.5;60;12345;False;1278;1346.6699999999998
t_j20_m5.txt;0.3;1.5;60;435451;True;1297;1308.37
t_j20_m5.txt;0.3;1.5;60;435451;False;1278;1350.57
t_j20_m5.txt;0.3;1.5;60;54268;True;1297;1307.245
t_j20_m5.txt;0.3;1.5;60;54268;False;1278;1349.5199999999998
t_j20_m5.txt;0.3;1.5;60;68813;True;1297;1309.345
t_j20_m5.txt;0.3;1.5;60;68813;False;1278;1338.645
t_j20_m10.txt;0.2;0.75;60;12345;True;1604;1616.6925
t_j20_m10.txt;0.2;0.75;60;12345;False;1600;1619.6799999999998
t_j20_m10.txt;0.2;0.75;60;435451;True;1591;1608.3999999999999
t_j20_m10.txt;0.2;0.75;60;435451;False;1591;1611.55
t_j20_m10.txt;0.2;0.75;60;54268;True;1604;1617.6124999999997
t_j20_m10.txt;0.2;0.75;60;54268;False;1598;1651.6999999999998
t_j20_m10.txt;0.2;0.75;60;68813;True;1588;1604.1549999999997
t_j20_m10.txt;0.2;0.75;60;68813;False;1596;1621.7774999999997
t_j20_m10.txt;0.2;1;60;12345;True;1605;1623.7900000000002
t_j20_m10.txt;0.2;1;60;12345;False;1599;1631.13
t_j20_m10.txt;0.2;1;60;435451;True;1592;1618.76
t_j20_m10.txt;0.2;1;60;435451;False;1591;1618.3999999999999
t_j20_m10.txt;0.2;1;60;54268;True;1605;1620.94
t_j20_m10.txt;0.2;1;60;54268;False;1598;1669.6000000000004
t_j20_m10.txt;0.2;1;60;68813;True;1588;1616.5400000000002
t_j20_m10.txt;0.2;1;60;68813;False;1596;1635.2000000000003
t_j20_m10.txt;0.2;1.5;60;12345;True;1615;1637.405
